time,Day,Year,Month,Date,hour,min,sec,timezone,latitude,longitude,speed,truck,svr1,Role,Transfer size,Transfer unit,Bitrate,bitrate_unit,Retransmissions,CWnd,cwnd_unit,Role-RX,Transfer size-RX,Transfer unit-RX,Bitrate-RX,bitrate_unit-RX,send_data,square_id,datetime,day_of_week,is_weekend,hex_id,lag1_svr1,lag3_svr1,rolling_mean_svr1,rolling_std_svr1,svr1_lag1,svr1_lag2,svr1_rollmean_3,svr1_rollmean_6,svr1_rollstd_3,cluster_label
1656877355,1,2022.0,7.0,4.0,5,42.0,35.0,1,-37.725104,144.849639,40.825488,11,20.4,2,0.98828125,0,8.29,0,1,268,0,1,1.41,0,11.8,0,0.0048141479492187,15,2022-07-04 05:42:35+10:00,0,0,89be63465cfffff,26.1,19.6,19.53999999999944,4.443309577330908,46.2,33.5,33.36666666666667,54.53333333333333,12.90051678551428,0
1656877372,1,2022.0,7.0,4.0,5,42.0,52.0,1,-37.718142,144.854925,21.581356,9,51.1,2,2.59,0,21.8,0,1,431,0,1,1.7,0,14.3,0,0.004892349243164,31,2022-07-04 05:42:52+10:00,0,0,89be634642fffff,40.2,47.6,43.159999999999705,7.762280592714287,20.4,46.2,39.23333333333333,59.13333333333333,16.493129882873518,0
1656877385,1,2022.0,7.0,4.0,5,43.0,5.0,1,-37.713212,144.858758,38.884592,10,54.7,2,0.30859375,0,2.59,0,664,52,0,1,0.6923828125,0,5.81,0,0.0045146942138671,49,2022-07-04 05:43:05+10:00,0,0,89be634609bffff,35.2,220.0,122.17999999999968,79.10810325118422,51.1,20.4,42.06666666666667,41.416666666666664,18.850022104319542,1
1656877551,1,2022.0,7.0,4.0,5,45.0,51.0,1,-37.733449,144.850466,78.984096,10,200.0,2,0.5556640625,0,4.66,0,117,120,0,1,4.53,0,38.0,0,0.0067310333251953,298,2022-07-04 05:45:51+10:00,0,0,89be634659bffff,24.5,76.8,127.25999999999968,83.69580634655493,54.7,51.1,101.93333333333334,67.64999999999999,84.94729738687,2
1656877815,1,2022.0,7.0,4.0,5,50.0,15.0,1,-37.754951,144.832118,0.100008,4,642.0,2,1.25,0,10.5,0,1,347,0,1,1.02,0,8.55,0,0.006789207458496,250,2022-07-04 05:50:15+10:00,0,0,89be630968fffff,477.0,763.0,559.0,154.95321874682062,200.0,54.7,298.90000000000003,169.06666666666666,305.88597548759896,0
1656877885,1,2022.0,7.0,4.0,5,51.0,25.0,1,-37.766823,144.831552,2.613172,6,25.5,2,1.11,0,9.33,0,1,313,0,1,3.18,0,26.7,0,0.0081195831298828,233,2022-07-04 05:51:25+10:00,0,0,89be6354927ffff,49.8,24.2,37.61999999999975,11.90155452031481,642.0,200.0,289.1666666666667,165.61666666666665,317.7752088085748,0
1656877927,1,2022.0,7.0,4.0,5,52.0,7.0,1,-37.764938,144.843509,2.837264,11,97.4,2,1.25,0,10.5,0,526,347,0,1,2.44,0,20.5,0,0.005929946899414,235,2022-07-04 05:52:07+10:00,0,0,89be635493bffff,139.0,167.0,138.39999999999952,40.95949218435204,25.5,642.0,254.96666666666667,178.45000000000002,337.10310490016747,1
1656877950,1,2022.0,7.0,4.0,5,52.0,30.0,1,-37.758861,144.799428,28.941204,9,759.0,2,1.25,0,10.5,0,1,347,0,1,1.77,0,14.9,0,0.0079145431518554,246,2022-07-04 05:52:30+10:00,0,0,89be63090bbffff,641.0,512.0,655.7999999999996,123.18157329730926,97.4,25.5,293.96666666666664,296.43333333333334,404.3320458896788,0
1656877982,1,2022.0,7.0,4.0,5,53.0,2.0,1,-37.76519,144.843468,15.062316,11,19.3,2,1.25,0,10.5,0,3,347,0,1,1.22,0,10.3,0,0.0115070343017578,235,2022-07-04 05:53:02+10:00,0,0,89be635493bffff,34.6,31.2,37.93999999999943,16.689307954496005,759.0,97.4,291.9,290.5333333333333,406.4009227351729,0
1656877983,1,2022.0,7.0,4.0,5,53.0,3.0,1,-37.765644,144.831835,5.38006,6,32.5,2,1.25,0,10.5,0,1,347,0,1,0.7724609375,0,6.48,0,0.0067977905273437,233,2022-07-04 05:53:03+10:00,0,0,89be6354927ffff,25.2,33.7,30.83333333333313,4.024756721424365,19.3,759.0,270.26666666666665,262.6166666666666,423.3069374972885,0
1656877998,1,2022.0,7.0,4.0,5,53.0,18.0,1,-37.754786,144.830431,0.52782,4,627.0,2,0.0,0,0.0,0,1,0,0,1,2.01,0,16.9,0,0.008371353149414,250,2022-07-04 05:53:18+10:00,0,0,89be630968fffff,324.0,377.0,504.25,180.63106967887148,32.5,19.3,226.26666666666665,260.1166666666666,347.10799952368325,0
1656878041,1,2022.0,7.0,4.0,5,54.0,1.0,1,-37.766222,144.843707,0.137048,11,39.3,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,235,2022-07-04 05:54:01+10:00,0,0,89be6354907ffff,53.6,32.4,50.15999999999944,26.17447229649531,627.0,32.5,232.9333333333333,262.4166666666667,341.2886803474931,0
1656878105,1,2022.0,7.0,4.0,5,55.0,5.0,1,-37.766127,144.830823,0.72228,10,49.9,2,1.25,0,10.5,0,327,347,0,1,2.03,0,17.0,0,0.0056133270263671,233,2022-07-04 05:55:05+10:00,0,0,89be6309453ffff,38.0,74.4,49.13999999999966,18.18963990847552,39.3,627.0,238.73333333333335,254.49999999999997,336.2905638481896,3
1656878111,1,2022.0,7.0,4.0,5,55.0,11.0,1,-37.765127,144.83112,5.455992,6,42.4,2,1.25,0,10.5,0,1,347,0,1,0.736328125,0,6.17,0,0.005314826965332,233,2022-07-04 05:55:11+10:00,0,0,89be630945bffff,20.1,19.7,30.683333333333124,10.490837271955526,49.9,39.3,43.86666666666667,135.06666666666666,5.450076452057489,0
1656878308,1,2022.0,7.0,4.0,5,58.0,28.0,1,-37.752521,144.832211,24.546408,4,44.6,2,1.25,0,10.5,0,1,347,0,1,3.21,0,26.9,0,0.0107631683349609,266,2022-07-04 05:58:28+10:00,0,0,89be6309613ffff,72.7,44.7,66.04000000000002,20.516773625498548,42.4,49.9,45.63333333333333,139.28333333333333,3.8552993830922855,0
1656878328,1,2022.0,7.0,4.0,5,58.0,48.0,1,-37.76646,144.844735,7.774696,11,112.0,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,235,2022-07-04 05:58:48+10:00,0,0,89be6354907ffff,91.3,104.0,81.79999999999929,42.137631637290674,44.6,42.4,66.33333333333333,152.53333333333333,39.56378815701644,0
1656878330,1,2022.0,7.0,4.0,5,58.0,50.0,1,-37.752686,144.831534,9.55632,4,45.1,2,2.5,0,21.0,0,1,426,0,1,1.61,0,13.5,0,0.009378433227539,266,2022-07-04 05:58:50+10:00,0,0,89be630968fffff,20.2,102.0,93.36000000000004,69.95686528140004,112.0,44.6,67.23333333333333,55.550000000000004,38.76987662262126,0
1656878447,1,2022.0,7.0,4.0,6,0.0,47.0,1,-37.753168,144.831413,0.24076,4,177.0,2,0.0,0,0.0,0,3,0,0,1,1.8,0,15.1,0,0.0089378356933593,266,2022-07-04 06:00:47+10:00,0,0,89be630968fffff,278.0,169.0,233.0,55.33985905294612,45.1,112.0,111.36666666666667,78.5,65.9522807288215,0
1656878474,1,2022.0,7.0,4.0,6,1.0,14.0,1,-37.765716,144.843264,0.414848,11,19.3,2,2.5,0,21.0,0,3,426,0,1,1.41,0,11.8,0,0.0077152252197265,235,2022-07-04 06:01:14+10:00,0,0,89be635493bffff,30.4,26.9,24.899999999999523,6.584223568500085,177.0,45.1,80.46666666666667,73.39999999999999,84.58973538989986,0
1656878542,1,2022.0,7.0,4.0,6,2.0,22.0,1,-37.766258,144.842576,10.143404,11,42.2,2,2.5,0,21.0,0,1,426,0,1,1.71,0,14.4,0,0.0103425979614257,235,2022-07-04 06:02:22+10:00,0,0,89be635493bffff,42.2,53.6,46.03333333333287,13.96992006658088,19.3,177.0,79.5,73.36666666666667,85.21026933415915,0
1656878565,1,2022.0,7.0,4.0,6,2.0,45.0,1,-37.766448,144.842554,0.605604,11,33.1,2,1.25,0,10.5,0,1,347,0,1,1.88,0,15.8,0,0.0059709548950195,235,2022-07-04 06:02:45+10:00,0,0,89be635493bffff,25.4,36.7,32.88333333333286,5.2541095027282525,42.2,19.3,31.53333333333333,71.45,11.530105521341422,0
1656878611,1,2022.0,7.0,4.0,6,3.0,31.0,1,-37.753654,144.817355,0.346324,3,196.0,2,0.0,0,0.0,0,1,0,0,1,2.16,0,18.1,0,0.0207185745239257,248,2022-07-04 06:03:31+10:00,0,0,89be63090dbffff,210.0,212.0,185.50000000000009,25.16942589730638,33.1,42.2,90.43333333333334,85.45,91.53656828466576,0
1656878684,1,2022.0,7.0,4.0,6,4.0,44.0,1,-37.767124,144.843528,0.29632,11,31.3,2,1.25,0,10.5,0,1,347,0,1,3.45,0,29.0,0,0.008127212524414,235,2022-07-04 06:04:44+10:00,0,0,89be6354907ffff,31.0,19.0,29.879999999999438,10.856196387316835,196.0,33.1,86.80000000000001,83.14999999999999,94.57425653950416,0
1656878702,1,2022.0,7.0,4.0,6,5.0,2.0,1,-37.748713,144.800128,0.553748,1,51.4,2,2.5,0,21.0,0,442,426,0,1,1.03,0,8.65,0,0.0056591033935546,262,2022-07-04 06:05:02+10:00,0,0,89be630900bffff,41.0,25.1,31.840000000000003,13.893271752902535,31.3,196.0,92.89999999999999,62.21666666666666,89.8510433996175,3
1656878742,1,2022.0,7.0,4.0,6,5.0,42.0,1,-37.767306,144.837462,10.663816,2,42.3,2,0.0,0,0.0,0,1,0,0,1,2.43,0,20.4,0,0.0129146575927734,234,2022-07-04 06:05:42+10:00,0,0,89be6354937ffff,24.8,32.5,48.14000000000003,26.881648014956163,51.4,31.3,41.666666666666664,66.05,10.064955704486382,0
1656878749,1,2022.0,7.0,4.0,6,5.0,49.0,1,-37.753506,144.832301,17.184708,4,272.0,2,0.0,0,0.0,0,3,0,0,1,0.884765625,0,7.42,0,0.0116004943847656,250,2022-07-04 06:05:49+10:00,0,0,89be630968fffff,283.0,277.0,307.4,81.61066106827009,42.3,51.4,121.89999999999999,104.35000000000001,130.07001960482648,0
1656878768,1,2022.0,7.0,4.0,6,6.0,8.0,1,-37.766218,144.843677,0.1852,11,33.3,2,1.25,0,10.5,0,187,347,0,1,2.21,0,18.5,0,0.0077133178710937,235,2022-07-04 06:06:08+10:00,0,0,89be6354907ffff,24.0,40.1,32.01999999999943,5.766021158475716,272.0,42.3,115.86666666666666,104.38333333333333,135.29029282743565,2
1656878790,1,2022.0,7.0,4.0,6,6.0,30.0,1,-37.767658,144.837432,1.559384,2,49.4,2,2.5,0,21.0,0,1,426,0,1,2.5,0,21.0,0,0.0236721038818359,234,2022-07-04 06:06:30+10:00,0,0,89be6354937ffff,49.4,29.1,32.833333333333364,13.462342540088024,33.3,272.0,118.23333333333333,79.95,133.40893273440605,0
1656878992,1,2022.0,7.0,4.0,6,9.0,52.0,1,-37.767734,144.845086,0.751912,11,54.5,2,0.0,0,0.0,0,1,0,0,1,2.36,0,19.8,0,0.0051174163818359,218,2022-07-04 06:09:52+10:00,0,0,89be6354907ffff,20.8,160.0,92.47999999999942,60.29251197288093,49.4,33.3,45.73333333333333,83.81666666666666,11.06541157541268,0
1656878996,1,2022.0,7.0,4.0,6,9.0,56.0,1,-37.759148,144.803705,0.622272,9,17.8,2,1.25,0,10.5,0,1,347,0,1,1.0,0,8.42,0,0.0089950561523437,246,2022-07-04 06:09:56+10:00,0,0,89be6309083ffff,25.3,26.1,26.759999999999685,7.648725384010224,54.5,49.4,40.56666666666667,78.21666666666667,19.880727686211003,0
1656879013,1,2022.0,7.0,4.0,6,10.0,13.0,1,-37.768524,144.827285,0.05556,10,24.7,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0045318603515625,216,2022-07-04 06:10:13+10:00,0,0,89be63094cfffff,20.0,52.8,105.54999999999971,119.172777931875,17.8,54.5,32.333333333333336,75.28333333333333,19.504443938069,0
1656879102,1,2022.0,7.0,4.0,6,11.0,42.0,1,-37.749204,144.800375,0.261132,1,25.1,2,1.25,0,10.5,0,1,347,0,1,6.01,0,50.4,0,0.0058536529541015,262,2022-07-04 06:11:42+10:00,0,0,89be630900bffff,41.4,25.9,29.600000000000005,7.008566187174107,24.7,17.8,22.53333333333333,34.13333333333333,4.104063027449276,0
1656879102,1,2022.0,7.0,4.0,6,11.0,42.0,1,-37.768585,144.827817,1.146388,10,22.0,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0081958770751953,216,2022-07-04 06:11:42+10:00,0,0,89be63094cfffff,199.0,36.8,62.28333333333304,68.0658039449081,25.1,24.7,23.933333333333337,32.25,1.686218649308616,0
1656879126,1,2022.0,7.0,4.0,6,12.0,6.0,1,-37.76978,144.830327,22.559212,6,58.0,2,1.25,0,10.5,0,442,347,0,1,0.775390625,0,6.5,0,0.0123558044433593,216,2022-07-04 06:12:06+10:00,0,0,89be63094cbffff,75.8,110.0,72.59999999999972,24.86041029427256,22.0,25.1,35.03333333333333,33.68333333333334,19.950020885534848,3
1656879184,1,2022.0,7.0,4.0,6,13.0,4.0,1,-37.76864,144.82835,0.387068,10,25.9,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0114955902099609,216,2022-07-04 06:13:04+10:00,0,0,89be63094cfffff,19.1,45.4,30.166666666666373,12.889789240583644,58.0,22.0,35.300000000000004,28.916666666666668,19.755252466115014,0
1656879260,1,2022.0,7.0,4.0,6,14.0,20.0,1,-37.768654,144.828785,0.672276,10,48.4,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0133113861083984,216,2022-07-04 06:14:20+10:00,0,0,89be63094cfffff,114.0,43.0,64.39999999999965,29.714306318674108,25.9,58.0,44.1,34.016666666666666,16.476346682439765,0
1656879268,1,2022.0,7.0,4.0,6,14.0,28.0,1,-37.76866,144.828787,0.177792,10,209.0,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0064992904663085,216,2022-07-04 06:14:28+10:00,0,0,89be63094cfffff,41.0,42.7,104.55999999999965,89.58254852369402,48.4,25.9,94.43333333333334,64.73333333333333,99.85340922238599,0
1656879302,1,2022.0,7.0,4.0,6,15.0,2.0,1,-37.747891,144.801014,0.12964,1,34.2,2,2.5,0,21.0,0,1,426,0,1,4.05,0,34.0,0,0.0045833587646484,262,2022-07-04 06:15:02+10:00,0,0,89be630900bffff,23.7,28.4,24.88000000000001,7.550298007363735,209.0,48.4,97.19999999999999,66.25,97.08161514931624,0
1656879307,1,2022.0,7.0,4.0,6,15.0,7.0,1,-37.769066,144.831672,1.264916,6,135.0,2,1.25,0,10.5,0,526,347,0,1,1.95,0,16.3,0,0.0069236755371093,216,2022-07-04 06:15:07+10:00,0,0,89be63094cbffff,107.0,139.0,125.39999999999972,17.854971296524774,34.2,209.0,126.06666666666666,85.08333333333333,87.74174225152635,1
1656879393,1,2022.0,7.0,4.0,6,16.0,33.0,1,-37.748193,144.801572,0.125936,1,17.2,2,3.75,0,31.5,0,1,490,0,1,4.78,0,40.1,0,0.0052814483642578,262,2022-07-04 06:16:33+10:00,0,0,89be630900bffff,33.6,39.2,29.180000000000007,9.150519110957594,135.0,34.2,62.133333333333326,78.28333333333333,63.67427528706769,0
1656879490,1,2022.0,7.0,4.0,6,18.0,10.0,1,-37.757405,144.812522,4.17626,3,420.0,2,0.0,0,0.0,0,1,0,0,1,0.8427734375,0,7.07,0,0.0103073120117187,248,2022-07-04 06:18:10+10:00,0,0,89be63090d3ffff,391.0,436.0,384.80000000000007,55.51306152609538,17.2,135.0,190.73333333333335,143.96666666666667,207.10290517839988,0
1656879589,1,2022.0,7.0,4.0,6,19.0,49.0,1,-37.767437,144.830495,2.00942,10,30.3,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0041828155517578,233,2022-07-04 06:19:49+10:00,0,0,89be6309453ffff,15.2,18.3,19.61666666666636,5.448455438622227,420.0,17.2,155.83333333333334,140.95000000000002,228.86879064943147,0
1656879779,1,2022.0,7.0,4.0,6,22.0,59.0,1,-37.758738,144.810042,12.967704,9,25.1,2,1.25,0,10.5,0,1,347,0,1,4.1,0,34.4,0,0.0064144134521484,247,2022-07-04 06:22:59+10:00,0,0,89be630909bffff,20.2,25.9,29.49999999999968,9.242023587938982,30.3,420.0,158.46666666666667,110.30000000000001,226.50943321048086,0
1656879856,1,2022.0,7.0,4.0,6,24.0,16.0,1,-37.76742,144.829651,14.990088,10,30.2,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0056648254394531,233,2022-07-04 06:24:16+10:00,0,0,89be6309453ffff,224.0,80.1,77.7999999999997,75.46061224241453,25.1,30.3,28.53333333333333,109.63333333333333,2.973774257280262,0
1656879863,1,2022.0,7.0,4.0,6,24.0,23.0,1,-37.771691,144.830748,0.459296,6,99.8,2,1.25,0,10.5,0,1,347,0,1,3.07,0,25.8,0,0.0074901580810546,216,2022-07-04 06:24:23+10:00,0,0,89be63094c3ffff,120.0,93.4,80.54999999999976,30.653662097695385,30.2,25.1,51.70000000000001,103.76666666666667,41.7337992519245,0
1656879900,1,2022.0,7.0,4.0,6,25.0,0.0,1,-37.768453,144.84441,0.062968,11,20.4,2,1.25,0,10.5,0,3,347,0,1,0.0,0,0.0,0,0.0,218,2022-07-04 06:25:00+10:00,0,0,89be6354907ffff,32.8,58.2,66.29999999999951,37.61292331101107,99.8,30.2,50.13333333333333,104.3,43.29079963841355,0
1656879927,1,2022.0,7.0,4.0,6,25.0,27.0,1,-37.76866,144.844383,0.124084,11,79.4,2,1.25,0,10.5,0,1,347,0,1,2.84,0,23.8,0,0.0,218,2022-07-04 06:25:27+10:00,0,0,89be6354907ffff,57.1,64.1,76.19999999999952,29.128474041734503,20.4,99.8,66.53333333333333,47.53333333333334,41.23412825965005,0
1656879982,1,2022.0,7.0,4.0,6,26.0,22.0,1,-37.770597,144.830192,0.155568,6,48.6,2,2.5,0,21.0,0,1,426,0,1,2.12,0,17.8,0,0.0089569091796875,216,2022-07-04 06:26:22+10:00,0,0,89be63094c3ffff,59.8,50.2,46.816666666666414,8.093062872999969,79.4,20.4,49.46666666666667,50.583333333333336,29.509546477932656,0
1656880076,1,2022.0,7.0,4.0,6,27.0,56.0,1,-37.765936,144.837363,0.150012,2,30.4,2,1.25,0,10.5,0,1,347,0,1,1.89,0,15.9,0,0.0,234,2022-07-04 06:27:56+10:00,0,0,89be6354923ffff,25.0,20.7,28.15000000000003,5.258041460467838,48.6,79.4,52.800000000000004,51.466666666666676,24.76852841813447,0
1656880091,1,2022.0,7.0,4.0,6,28.0,11.0,1,-37.768508,144.827231,11.647228,6,124.0,2,0.0,0,0.0,0,1,0,0,1,0.791015625,0,6.64,0,0.0066719055175781,216,2022-07-04 06:28:11+10:00,0,0,89be63094cfffff,127.0,52.2,124.03999999999974,58.53467348503189,30.4,48.6,67.66666666666667,67.10000000000001,49.62754611436345,0
1656880092,1,2022.0,7.0,4.0,6,28.0,12.0,1,-37.77073,144.844064,13.382552,11,20.4,2,0.0,0,0.0,0,1,0,0,1,3.52,0,29.5,0,0.0,218,2022-07-04 06:28:12+10:00,0,0,89be63549abffff,36.6,91.0,44.499999999999424,26.978880629114407,124.0,30.4,58.26666666666667,53.866666666666674,57.14589515733627,0
1656880146,1,2022.0,7.0,4.0,6,29.0,6.0,1,-37.768527,144.827409,0.161124,6,46.5,2,0.0,0,0.0,0,1,0,0,1,0.935546875,0,7.85,0,0.0076351165771484,216,2022-07-04 06:29:06+10:00,0,0,89be63094cfffff,44.6,48.1,54.01999999999973,16.917062392725217,20.4,124.0,63.63333333333333,58.21666666666667,53.88323796259158,0
1656880159,1,2022.0,7.0,4.0,6,29.0,19.0,1,-37.757948,144.827147,7.085752,4,128.0,2,1.25,0,10.5,0,1,347,0,1,1.4,0,11.8,0,0.0079498291015625,250,2022-07-04 06:29:19+10:00,0,0,89be63096b3ffff,59.2,39.1,58.3,35.26312521601074,46.5,20.4,64.96666666666667,66.31666666666666,56.126672209683605,0
1656880212,1,2022.0,7.0,4.0,6,30.0,12.0,1,-37.768623,144.82807,6.400512,6,745.0,2,0.0,0,0.0,0,1,0,0,1,0.955078125,0,8.01,0,0.009657859802246,216,2022-07-04 06:30:12+10:00,0,0,89be63094cfffff,633.0,783.0,738.1999999999997,65.75484773003642,128.0,46.5,306.5,182.38333333333333,381.9322583914587,0
1656880219,1,2022.0,7.0,4.0,6,30.0,19.0,1,-37.771495,144.845837,0.011112,11,28.6,2,1.25,0,10.5,0,101,347,0,1,2.25,0,18.8,0,0.0,218,2022-07-04 06:30:19+10:00,0,0,89be6354917ffff,26.2,40.8,30.67999999999942,7.119831458680143,745.0,128.0,300.53333333333336,182.0833333333333,388.1147424838862,2
1656880291,1,2022.0,7.0,4.0,6,31.0,31.0,1,-37.769928,144.83757,5.66712,2,35.3,2,1.25,0,10.5,0,1,347,0,1,1.08,0,9.07,0,0.0,217,2022-07-04 06:31:31+10:00,0,0,89be63549afffff,31.9,59.0,32.083333333333364,14.571673433983676,28.6,745.0,269.6333333333333,167.29999999999998,411.6932393583034,0
1656880293,1,2022.0,7.0,4.0,6,31.0,33.0,1,-37.77192,144.846551,0.005556,11,21.8,2,1.25,0,10.5,0,327,347,0,1,4.29,0,35.9,0,0.0,218,2022-07-04 06:31:33+10:00,0,0,89be6354917ffff,29.2,41.1,28.88333333333286,8.956878176389043,35.3,28.6,28.566666666666666,167.53333333333333,6.750061728106563,3
1656880308,1,2022.0,7.0,4.0,6,31.0,48.0,1,-37.764516,144.832258,20.823888,10,38.3,2,0.5556640625,0,4.66,0,1,120,0,1,1.17,0,9.78,0,0.002655029296875,233,2022-07-04 06:31:48+10:00,0,0,89be630945bffff,57.2,15.1,38.53333333333303,15.622377113188628,21.8,35.3,31.8,166.16666666666666,8.789197915618704,0
1656880308,1,2022.0,7.0,4.0,6,31.0,48.0,1,-37.749652,144.802636,5.522664,1,23.6,2,2.5,0,21.0,0,1,426,0,1,0.8896484375,0,7.46,0,0.005218505859375,262,2022-07-04 06:31:48+10:00,0,0,89be630900bffff,28.1,19.4,20.020000000000007,6.054915358615539,38.3,21.8,27.900000000000002,148.76666666666668,9.051519209498231,0
1656880322,1,2022.0,7.0,4.0,6,32.0,2.0,1,-37.764524,144.831998,3.515096,10,75.8,2,0.0,0,0.0,0,314,0,0,1,2.29,0,19.2,0,0.0033254623413085,233,2022-07-04 06:32:02+10:00,0,0,89be630945bffff,26.7,25.7,38.41999999999964,21.09661110226039,23.6,38.3,45.9,37.233333333333334,26.9170949398318,3
1656880372,1,2022.0,7.0,4.0,6,32.0,52.0,1,-37.76516,144.831138,4.37998,10,46.4,2,1.36,0,11.4,0,49,354,0,1,0.86328125,0,7.24,0,0.0044002532958984,233,2022-07-04 06:32:52+10:00,0,0,89be630945bffff,85.6,61.8,67.89999999999965,15.1575063912245,75.8,23.6,48.6,40.2,26.169447835212704,0
1656880380,1,2022.0,7.0,4.0,6,33.0,0.0,1,-37.765175,144.831131,0.142604,10,47.1,2,0.6171875,0,5.18,0,1,138,0,1,0.728515625,0,6.11,0,0.0046863555908203,233,2022-07-04 06:33:00+10:00,0,0,89be630945bffff,34.8,56.5,59.43999999999964,20.389041174121296,46.4,75.8,56.43333333333334,42.166666666666664,16.77567683681507,0
1656880387,1,2022.0,7.0,4.0,6,33.0,7.0,1,-37.772735,144.846847,0.2315,11,28.9,2,1.25,0,10.5,0,1,347,0,1,1.35,0,11.3,0,0.0,218,2022-07-04 06:33:07+10:00,0,0,89be63549bbffff,22.0,23.5,25.47999999999943,2.787830697875489,47.1,46.4,40.800000000000004,43.35,10.311643903855387,0
1656880468,1,2022.0,7.0,4.0,6,34.0,28.0,1,-37.75812,144.827167,16.364272,4,131.0,2,1.25,0,10.5,0,327,347,0,1,2.36,0,19.8,0,0.0101528167724609,250,2022-07-04 06:34:28+10:00,0,0,89be63096b3ffff,171.0,279.0,206.6,60.07328857321068,28.9,47.1,69.0,58.800000000000004,54.459250821140785,3
1656880498,1,2022.0,7.0,4.0,6,34.0,58.0,1,-37.771659,144.847016,0.872292,11,44.0,2,1.25,0,10.5,0,1,347,0,1,1.0,0,8.42,0,0.0,218,2022-07-04 06:34:58+10:00,0,0,89be6354917ffff,29.4,37.8,32.84999999999952,6.719747019048556,131.0,28.9,67.96666666666667,62.199999999999996,55.10810587684226,0
1656880523,1,2022.0,7.0,4.0,6,35.0,23.0,1,-37.757166,144.80889,4.75964,9,33.7,2,1.25,0,10.5,0,1,347,0,1,1.35,0,11.4,0,0.0096359252929687,247,2022-07-04 06:35:23+10:00,0,0,89be63090d7ffff,30.5,21.5,29.31999999999968,5.9482770614691445,44.0,131.0,69.56666666666666,55.18333333333333,53.45150450018462,0
1656880524,1,2022.0,7.0,4.0,6,35.0,24.0,1,-37.769951,144.838684,6.765356,2,40.1,2,1.25,0,10.5,0,187,347,0,1,2.64,0,22.2,0,0.0,217,2022-07-04 06:35:24+10:00,0,0,89be63549afffff,43.7,42.4,36.18333333333335,6.814225316693256,33.7,44.0,39.26666666666667,54.13333333333333,5.200320502935438,2
1656880586,1,2022.0,7.0,4.0,6,36.0,26.0,1,-37.759194,144.812311,3.755856,3,407.0,2,0.0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0095043182373046,247,2022-07-04 06:36:26+10:00,0,0,89be630946fffff,290.0,213.0,256.0000000000001,95.87752604234215,40.1,33.7,160.26666666666668,114.11666666666667,213.70129464589886,0
1656880632,1,2022.0,7.0,4.0,6,37.0,12.0,1,-37.758045,144.825103,7.298732,4,28.5,2,1.25,0,10.5,0,1,347,0,1,1.07,0,8.96,0,0.0049724578857421,249,2022-07-04 06:37:12+10:00,0,0,89be63096b3ffff,44.8,38.4,37.03999999999998,6.974453383623992,407.0,40.1,158.53333333333333,114.05000000000001,215.2565988148407,0
1656880664,1,2022.0,7.0,4.0,6,37.0,44.0,1,-37.755468,144.807644,4.50962,9,45.5,2,1.25,0,10.5,0,1,347,0,1,4.42,0,37.1,0,0.0113067626953125,247,2022-07-04 06:37:44+10:00,0,0,89be63090c7ffff,30.4,28.6,30.549999999999734,8.939071540154485,28.5,407.0,160.33333333333334,99.8,213.7886417313447,0
1656880711,1,2022.0,7.0,4.0,6,38.0,31.0,1,-37.772414,144.846443,2.550204,11,19.3,2,2.5,0,21.0,0,1,426,0,1,0.7177734375,0,6.02,0,0.0,218,2022-07-04 06:38:31+10:00,0,0,89be63549bbffff,30.9,50.1,31.339999999999417,11.766392820232284,45.5,28.5,31.099999999999998,95.68333333333332,13.292102918646998,0
1656880767,1,2022.0,7.0,4.0,6,39.0,27.0,1,-37.745301,144.797324,3.770672,1,39.8,2,2.5,0,21.0,0,1,426,0,1,0.7255859375,0,6.09,0,0.0061683654785156,276,2022-07-04 06:39:27+10:00,0,0,89be6309073ffff,39.2,38.3,37.52,3.855774889694672,19.3,45.5,34.86666666666667,96.7,13.779090439257528,0
1656880901,1,2022.0,7.0,4.0,6,41.0,41.0,1,-37.769115,144.832152,2.650212,10,78.9,2,0.0,0,0.0,0,1,0,0,1,1.1,0,9.2,0,0.0040283203125,216,2022-07-04 06:41:41+10:00,0,0,89be63094cbffff,503.0,181.0,218.7799999999996,167.59532213042223,39.8,19.3,46.0,103.16666666666667,30.279861294264666,0
1656880937,1,2022.0,7.0,4.0,6,42.0,17.0,1,-37.758885,144.823473,20.75166,4,33.7,2,1.25,0,10.5,0,1,347,0,1,5.24,0,43.9,0,0.0088119506835937,249,2022-07-04 06:42:17+10:00,0,0,89be63096b7ffff,49.4,55.7,42.69999999999998,9.989744741500848,78.9,39.8,50.800000000000004,40.949999999999996,24.52570080547972,0
